table_name,record_id,field_name,source_id,value_hash,retrieved_at,confidence
persons,TNP-00041,name_ar,ARP_ODOO,b7b29ed56120,2026-08-29,high
persons,TNP-00041,name_lat,ARP_ODOO,763386ae17b8,2026-08-29,high
persons,TNP-00041,given_name_ar,ARP_ODOO,d1943bb3e102,2026-08-29,high
persons,TNP-00041,family_name_ar,ARP_ODOO,823015a29d3a,2026-08-29,high
persons,TNP-00041,given_name_lat,ARP_ODOO,d1943bb3e102,2026-08-29,high
persons,TNP-00041,family_name_lat,ARP_ODOO,823015a29d3a,2026-08-29,high
persons,TNP-00041,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-7dbc7c42ee2d,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00042,name_ar,ARP_ODOO,47fc710c0172,2026-08-29,high
persons,TNP-00042,name_lat,ARP_ODOO,d9cbdfbc3be1,2026-08-29,high
persons,TNP-00042,given_name_ar,ARP_ODOO,aaa3818b0ecb,2026-08-29,high
persons,TNP-00042,family_name_ar,ARP_ODOO,3c0b23d7b541,2026-08-29,high
persons,TNP-00042,given_name_lat,ARP_ODOO,aaa3818b0ecb,2026-08-29,high
persons,TNP-00042,family_name_lat,ARP_ODOO,3c0b23d7b541,2026-08-29,high
persons,TNP-00042,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-65808a1b36af,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00043,name_ar,ARP_ODOO,352642e38041,2026-08-29,high
persons,TNP-00043,name_lat,ARP_ODOO,d869087fd5e4,2026-08-29,high
persons,TNP-00043,given_name_ar,ARP_ODOO,f22e7873cd4d,2026-08-29,high
persons,TNP-00043,family_name_ar,ARP_ODOO,d1943bb3e102,2026-08-29,high
persons,TNP-00043,given_name_lat,ARP_ODOO,292959f6c7ab,2026-08-29,high
persons,TNP-00043,family_name_lat,ARP_ODOO,bf85cd6726e5,2026-08-29,high
persons,TNP-00043,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-57edd49ae249,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00044,name_ar,ARP_ODOO,b0aee207e7bd,2026-08-29,high
persons,TNP-00044,name_lat,ARP_ODOO,5a4971a2a5f4,2026-08-29,high
persons,TNP-00044,given_name_ar,ARP_ODOO,e1b28ebb8535,2026-08-29,high
persons,TNP-00044,family_name_ar,ARP_ODOO,e48f8c50d057,2026-08-29,high
persons,TNP-00044,given_name_lat,ARP_ODOO,e1b28ebb8535,2026-08-29,high
persons,TNP-00044,family_name_lat,ARP_ODOO,e48f8c50d057,2026-08-29,high
persons,TNP-00044,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-8fd0cf19ab0d,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00045,name_ar,ARP_ODOO,8d6794f24cd9,2026-08-29,high
persons,TNP-00045,name_lat,ARP_ODOO,c2f95f38e367,2026-08-29,high
persons,TNP-00045,given_name_ar,ARP_ODOO,876a8678832b,2026-08-29,high
persons,TNP-00045,family_name_ar,ARP_ODOO,1ffc091f33a8,2026-08-29,high
persons,TNP-00045,given_name_lat,ARP_ODOO,876a8678832b,2026-08-29,high
persons,TNP-00045,family_name_lat,ARP_ODOO,1ffc091f33a8,2026-08-29,high
persons,TNP-00045,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-f1fbdf7b20c4,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00046,name_ar,ARP_ODOO,045d450a871d,2026-08-29,high
persons,TNP-00046,name_lat,ARP_ODOO,1d8755063904,2026-08-29,high
persons,TNP-00046,given_name_ar,ARP_ODOO,876a8678832b,2026-08-29,high
persons,TNP-00046,family_name_ar,ARP_ODOO,ce42717fcb5b,2026-08-29,high
persons,TNP-00046,given_name_lat,ARP_ODOO,876a8678832b,2026-08-29,high
persons,TNP-00046,family_name_lat,ARP_ODOO,ce42717fcb5b,2026-08-29,high
persons,TNP-00046,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-996ab91b15a7,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00047,name_ar,ARP_ODOO,8fd689bdaf1c,2026-08-29,high
persons,TNP-00047,name_lat,ARP_ODOO,b3ed9973558d,2026-08-29,high
persons,TNP-00047,given_name_ar,ARP_ODOO,f41af908ced6,2026-08-29,high
persons,TNP-00047,family_name_ar,ARP_ODOO,e3e27484e046,2026-08-29,high
persons,TNP-00047,given_name_lat,ARP_ODOO,f41af908ced6,2026-08-29,high
persons,TNP-00047,family_name_lat,ARP_ODOO,e3e27484e046,2026-08-29,high
persons,TNP-00047,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-37793cb9d654,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00048,name_ar,ARP_ODOO,5b098bc18bb1,2026-08-29,high
persons,TNP-00048,name_lat,ARP_ODOO,aca161514089,2026-08-29,high
persons,TNP-00048,given_name_ar,ARP_ODOO,71b485b89252,2026-08-29,high
persons,TNP-00048,family_name_ar,ARP_ODOO,0fa1d7d6946c,2026-08-29,high
persons,TNP-00048,given_name_lat,ARP_ODOO,1e4fecee6fa0,2026-08-29,high
persons,TNP-00048,family_name_lat,ARP_ODOO,61f602ea1757,2026-08-29,high
persons,TNP-00048,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-973e3426f688,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00049,name_ar,ARP_ODOO,5e81b2fd4278,2026-08-29,high
persons,TNP-00049,name_lat,ARP_ODOO,5552f84fc9b6,2026-08-29,high
persons,TNP-00049,given_name_ar,ARP_ODOO,1e4fecee6fa0,2026-08-29,high
persons,TNP-00049,family_name_ar,ARP_ODOO,29ea40a6daee,2026-08-29,high
persons,TNP-00049,given_name_lat,ARP_ODOO,1e4fecee6fa0,2026-08-29,high
persons,TNP-00049,family_name_lat,ARP_ODOO,29ea40a6daee,2026-08-29,high
persons,TNP-00049,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-6c7941a5d73b,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00050,name_ar,ARP_ODOO,e9754544f3e4,2026-08-29,high
persons,TNP-00050,name_lat,ARP_ODOO,69491a5251ec,2026-08-29,high
persons,TNP-00050,given_name_ar,ARP_ODOO,09512edaf634,2026-08-29,high
persons,TNP-00050,family_name_ar,ARP_ODOO,9d51376c4334,2026-08-29,high
persons,TNP-00050,given_name_lat,ARP_ODOO,09512edaf634,2026-08-29,high
persons,TNP-00050,family_name_lat,ARP_ODOO,9d51376c4334,2026-08-29,high
persons,TNP-00050,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-fbf250bb2696,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00051,name_ar,ARP_ODOO,1c9017be1783,2026-08-29,high
persons,TNP-00051,name_lat,ARP_ODOO,2d1257f0d9d4,2026-08-29,high
persons,TNP-00051,given_name_ar,ARP_ODOO,c374eeae34eb,2026-08-29,high
persons,TNP-00051,family_name_ar,ARP_ODOO,3a8920bddff2,2026-08-29,high
persons,TNP-00051,given_name_lat,ARP_ODOO,09512edaf634,2026-08-29,high
persons,TNP-00051,family_name_lat,ARP_ODOO,b75b18fd57c3,2026-08-29,high
persons,TNP-00051,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-ffdf5d755f76,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00052,name_ar,ARP_ODOO,d6653b69147e,2026-08-29,high
persons,TNP-00052,name_lat,ARP_ODOO,f8f566ca93e9,2026-08-29,high
persons,TNP-00052,given_name_ar,ARP_ODOO,2bfaa9833126,2026-08-29,high
persons,TNP-00052,family_name_ar,ARP_ODOO,b0d801a186a3,2026-08-29,high
persons,TNP-00052,given_name_lat,ARP_ODOO,2bfaa9833126,2026-08-29,high
persons,TNP-00052,family_name_lat,ARP_ODOO,b0d801a186a3,2026-08-29,high
persons,TNP-00052,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-415ebf17bcc1,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00053,name_ar,ARP_ODOO,dde4ee12db2b,2026-08-29,high
persons,TNP-00053,name_lat,ARP_ODOO,d14d442ad079,2026-08-29,high
persons,TNP-00053,given_name_ar,ARP_ODOO,fb0b087dc6b3,2026-08-29,high
persons,TNP-00053,family_name_ar,ARP_ODOO,5a7d671afe1c,2026-08-29,high
persons,TNP-00053,given_name_lat,ARP_ODOO,fb0b087dc6b3,2026-08-29,high
persons,TNP-00053,family_name_lat,ARP_ODOO,5a7d671afe1c,2026-08-29,high
persons,TNP-00053,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-392a0fce19b2,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00054,name_ar,ARP_ODOO,8de854cca499,2026-08-29,high
persons,TNP-00054,name_lat,ARP_ODOO,702f4050dc76,2026-08-29,high
persons,TNP-00054,given_name_ar,ARP_ODOO,2ad33fed97e7,2026-08-29,high
persons,TNP-00054,family_name_ar,ARP_ODOO,e6be8ac049e3,2026-08-29,high
persons,TNP-00054,given_name_lat,ARP_ODOO,2ad33fed97e7,2026-08-29,high
persons,TNP-00054,family_name_lat,ARP_ODOO,e6be8ac049e3,2026-08-29,high
persons,TNP-00054,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-5793add504c8,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00055,name_ar,ARP_ODOO,a6e529d7364e,2026-08-29,high
persons,TNP-00055,name_lat,ARP_ODOO,554842dd5864,2026-08-29,high
persons,TNP-00055,given_name_ar,ARP_ODOO,0e13b2b95521,2026-08-29,high
persons,TNP-00055,family_name_ar,ARP_ODOO,379e473e6521,2026-08-29,high
persons,TNP-00055,given_name_lat,ARP_ODOO,0e13b2b95521,2026-08-29,high
persons,TNP-00055,family_name_lat,ARP_ODOO,379e473e6521,2026-08-29,high
persons,TNP-00055,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-f2655f17b98a,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00056,name_ar,ARP_ODOO,0df7c72ff787,2026-08-29,high
persons,TNP-00056,name_lat,ARP_ODOO,1e21291de540,2026-08-29,high
persons,TNP-00056,given_name_ar,ARP_ODOO,5a3346dddf0f,2026-08-29,high
persons,TNP-00056,family_name_ar,ARP_ODOO,4a2c59b643d0,2026-08-29,high
persons,TNP-00056,given_name_lat,ARP_ODOO,5a3346dddf0f,2026-08-29,high
persons,TNP-00056,family_name_lat,ARP_ODOO,4a2c59b643d0,2026-08-29,high
persons,TNP-00056,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-67817656f140,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00057,name_ar,ARP_ODOO,7e057333b411,2026-08-29,high
persons,TNP-00057,name_lat,ARP_ODOO,64cd4ae9265f,2026-08-29,high
persons,TNP-00057,given_name_ar,ARP_ODOO,5a3346dddf0f,2026-08-29,high
persons,TNP-00057,family_name_ar,ARP_ODOO,a6adfb7d5e16,2026-08-29,high
persons,TNP-00057,given_name_lat,ARP_ODOO,5a3346dddf0f,2026-08-29,high
persons,TNP-00057,family_name_lat,ARP_ODOO,a6adfb7d5e16,2026-08-29,high
persons,TNP-00057,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-d125c23eeea8,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00058,name_ar,ARP_ODOO,65ee3a9a0233,2026-08-29,high
persons,TNP-00058,name_lat,ARP_ODOO,81c9ea5ebd58,2026-08-29,high
persons,TNP-00058,given_name_ar,ARP_ODOO,3482745dacd0,2026-08-29,high
persons,TNP-00058,family_name_ar,ARP_ODOO,8234ebf7aacf,2026-08-29,high
persons,TNP-00058,given_name_lat,ARP_ODOO,3482745dacd0,2026-08-29,high
persons,TNP-00058,family_name_lat,ARP_ODOO,8234ebf7aacf,2026-08-29,high
persons,TNP-00058,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-cc67a5204520,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00059,name_ar,ARP_ODOO,9a36ea2081ad,2026-08-29,high
persons,TNP-00059,name_lat,ARP_ODOO,03dc0b43c7cc,2026-08-29,high
persons,TNP-00059,given_name_ar,ARP_ODOO,622d7f5f20fc,2026-08-29,high
persons,TNP-00059,family_name_ar,ARP_ODOO,2bdb77ae1ec7,2026-08-29,high
persons,TNP-00059,given_name_lat,ARP_ODOO,622d7f5f20fc,2026-08-29,high
persons,TNP-00059,family_name_lat,ARP_ODOO,2bdb77ae1ec7,2026-08-29,high
persons,TNP-00059,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-5209ae3b7b51,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00060,name_ar,ARP_ODOO,5cf2af15d823,2026-08-29,high
persons,TNP-00060,name_lat,ARP_ODOO,3883f2afc5ff,2026-08-29,high
persons,TNP-00060,given_name_ar,ARP_ODOO,f31d0c3f82e3,2026-08-29,high
persons,TNP-00060,family_name_ar,ARP_ODOO,5caa3941117b,2026-08-29,high
persons,TNP-00060,given_name_lat,ARP_ODOO,f31d0c3f82e3,2026-08-29,high
persons,TNP-00060,family_name_lat,ARP_ODOO,5caa3941117b,2026-08-29,high
persons,TNP-00060,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-833d11c247b2,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00061,name_ar,ARP_ODOO,2a5f7e76020b,2026-08-29,high
persons,TNP-00061,name_lat,ARP_ODOO,3bddab4454b7,2026-08-29,high
persons,TNP-00061,given_name_ar,ARP_ODOO,7a026e581de7,2026-08-29,high
persons,TNP-00061,family_name_ar,ARP_ODOO,9546b95bfd77,2026-08-29,high
persons,TNP-00061,given_name_lat,ARP_ODOO,7a026e581de7,2026-08-29,high
persons,TNP-00061,family_name_lat,ARP_ODOO,9546b95bfd77,2026-08-29,high
persons,TNP-00061,gender,ARP_ODOO,96a1a08dcded,2026-08-29,high
mandates,TNM-32e625e44d24,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00062,name_ar,ARP_ODOO,41e819564108,2026-08-29,high
persons,TNP-00062,name_lat,ARP_ODOO,78839553cdc7,2026-08-29,high
persons,TNP-00062,given_name_ar,ARP_ODOO,854c0abd4141,2026-08-29,high
persons,TNP-00062,family_name_ar,ARP_ODOO,652ff8152b57,2026-08-29,high
persons,TNP-00062,given_name_lat,ARP_ODOO,854c0abd4141,2026-08-29,high
persons,TNP-00062,family_name_lat,ARP_ODOO,652ff8152b57,2026-08-29,high
persons,TNP-00062,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-96ddcef9aabf,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00063,name_ar,ARP_ODOO,36c96a322f0a,2026-08-29,high
persons,TNP-00063,name_lat,ARP_ODOO,014abe61ec92,2026-08-29,high
persons,TNP-00063,given_name_ar,ARP_ODOO,854c0abd4141,2026-08-29,high
persons,TNP-00063,family_name_ar,ARP_ODOO,88f06b2ebbbd,2026-08-29,high
persons,TNP-00063,given_name_lat,ARP_ODOO,854c0abd4141,2026-08-29,high
persons,TNP-00063,family_name_lat,ARP_ODOO,88f06b2ebbbd,2026-08-29,high
persons,TNP-00063,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-319f6a660088,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00064,name_ar,ARP_ODOO,a5c851594558,2026-08-29,high
persons,TNP-00064,name_lat,ARP_ODOO,725906ee37d0,2026-08-29,high
persons,TNP-00064,given_name_ar,ARP_ODOO,00896d472c77,2026-08-29,high
persons,TNP-00064,family_name_ar,ARP_ODOO,266a8762bce4,2026-08-29,high
persons,TNP-00064,given_name_lat,ARP_ODOO,00896d472c77,2026-08-29,high
persons,TNP-00064,family_name_lat,ARP_ODOO,266a8762bce4,2026-08-29,high
persons,TNP-00064,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-5f47f1c82816,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00065,name_ar,ARP_ODOO,db969184590b,2026-08-29,high
persons,TNP-00065,name_lat,ARP_ODOO,783823baeb6e,2026-08-29,high
persons,TNP-00065,given_name_ar,ARP_ODOO,70aac6f05789,2026-08-29,high
persons,TNP-00065,family_name_ar,ARP_ODOO,d61e8151f9dc,2026-08-29,high
persons,TNP-00065,given_name_lat,ARP_ODOO,70aac6f05789,2026-08-29,high
persons,TNP-00065,family_name_lat,ARP_ODOO,d61e8151f9dc,2026-08-29,high
persons,TNP-00065,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-7582b2b4b0a7,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00066,name_ar,ARP_ODOO,e71191a03e51,2026-08-29,high
persons,TNP-00066,name_lat,ARP_ODOO,3af839a7da2f,2026-08-29,high
persons,TNP-00066,given_name_ar,ARP_ODOO,53742d065633,2026-08-29,high
persons,TNP-00066,family_name_ar,ARP_ODOO,7dec5ecea2e3,2026-08-29,high
persons,TNP-00066,given_name_lat,ARP_ODOO,53742d065633,2026-08-29,high
persons,TNP-00066,family_name_lat,ARP_ODOO,7dec5ecea2e3,2026-08-29,high
persons,TNP-00066,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-8d1b503379d8,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00067,name_ar,ARP_ODOO,531409810df3,2026-08-29,high
persons,TNP-00067,name_lat,ARP_ODOO,97b5631aea2e,2026-08-29,high
persons,TNP-00067,given_name_ar,ARP_ODOO,93f0a0d81e4b,2026-08-29,high
persons,TNP-00067,family_name_ar,ARP_ODOO,8cb8fd2832f4,2026-08-29,high
persons,TNP-00067,given_name_lat,ARP_ODOO,93f0a0d81e4b,2026-08-29,high
persons,TNP-00067,family_name_lat,ARP_ODOO,8cb8fd2832f4,2026-08-29,high
persons,TNP-00067,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-7df74ee7a962,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00068,name_ar,ARP_ODOO,4d14795480aa,2026-08-29,high
persons,TNP-00068,name_lat,ARP_ODOO,e76eed994ec9,2026-08-29,high
persons,TNP-00068,given_name_ar,ARP_ODOO,93f0a0d81e4b,2026-08-29,high
persons,TNP-00068,family_name_ar,ARP_ODOO,365301a7b75e,2026-08-29,high
persons,TNP-00068,given_name_lat,ARP_ODOO,93f0a0d81e4b,2026-08-29,high
persons,TNP-00068,family_name_lat,ARP_ODOO,365301a7b75e,2026-08-29,high
persons,TNP-00068,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-0d5f2588296e,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00069,name_ar,ARP_ODOO,f61ccccb33a5,2026-08-29,high
persons,TNP-00069,name_lat,ARP_ODOO,c5e9f4b7ce74,2026-08-29,high
persons,TNP-00069,given_name_ar,ARP_ODOO,bde86eeb6d0a,2026-08-29,high
persons,TNP-00069,family_name_ar,ARP_ODOO,b5754e610e3d,2026-08-29,high
persons,TNP-00069,given_name_lat,ARP_ODOO,bde86eeb6d0a,2026-08-29,high
persons,TNP-00069,family_name_lat,ARP_ODOO,b5754e610e3d,2026-08-29,high
persons,TNP-00069,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-1807cdfd19ea,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00070,name_ar,ARP_ODOO,9e716671fe73,2026-08-29,high
persons,TNP-00070,name_lat,ARP_ODOO,13a977e608dd,2026-08-29,high
persons,TNP-00070,given_name_ar,ARP_ODOO,bde86eeb6d0a,2026-08-29,high
persons,TNP-00070,family_name_ar,ARP_ODOO,0c23a28b993a,2026-08-29,high
persons,TNP-00070,given_name_lat,ARP_ODOO,bde86eeb6d0a,2026-08-29,high
persons,TNP-00070,family_name_lat,ARP_ODOO,0c23a28b993a,2026-08-29,high
persons,TNP-00070,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-08b8514b11af,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00071,name_ar,ARP_ODOO,4fbf003fb0ab,2026-08-29,high
persons,TNP-00071,name_lat,ARP_ODOO,9b1623d4603e,2026-08-29,high
persons,TNP-00071,given_name_ar,ARP_ODOO,e79a2a3ace15,2026-08-29,high
persons,TNP-00071,family_name_ar,ARP_ODOO,c3e9d9cf18f5,2026-08-29,high
persons,TNP-00071,given_name_lat,ARP_ODOO,e79a2a3ace15,2026-08-29,high
persons,TNP-00071,family_name_lat,ARP_ODOO,c3e9d9cf18f5,2026-08-29,high
persons,TNP-00071,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-40afec8de4c2,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00072,name_ar,ARP_ODOO,07342d78f5c8,2026-08-29,high
persons,TNP-00072,name_lat,ARP_ODOO,08cdadb0cb3f,2026-08-29,high
persons,TNP-00072,given_name_ar,ARP_ODOO,bb10857a3c49,2026-08-29,high
persons,TNP-00072,family_name_ar,ARP_ODOO,5d70bfb381fd,2026-08-29,high
persons,TNP-00072,given_name_lat,ARP_ODOO,ac4eff8d32de,2026-08-29,high
persons,TNP-00072,family_name_lat,ARP_ODOO,ba1ca30fae1f,2026-08-29,high
persons,TNP-00072,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-8d1efc98d8f9,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00073,name_ar,ARP_ODOO,5304570da5e3,2026-08-29,high
persons,TNP-00073,name_lat,ARP_ODOO,c0245a05c4b3,2026-08-29,high
persons,TNP-00073,given_name_ar,ARP_ODOO,5ea93393c91a,2026-08-29,high
persons,TNP-00073,family_name_ar,ARP_ODOO,241ddd449bc1,2026-08-29,high
persons,TNP-00073,given_name_lat,ARP_ODOO,675e8d0d5a81,2026-08-29,high
persons,TNP-00073,family_name_lat,ARP_ODOO,e825e56fa2d2,2026-08-29,high
persons,TNP-00073,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-6f10f6926ecc,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00074,name_ar,ARP_ODOO,c8c6aee7fb8e,2026-08-29,high
persons,TNP-00074,name_lat,ARP_ODOO,c2fa5059d021,2026-08-29,high
persons,TNP-00074,given_name_ar,ARP_ODOO,00e3f3b73387,2026-08-29,high
persons,TNP-00074,family_name_ar,ARP_ODOO,00896d472c77,2026-08-29,high
persons,TNP-00074,given_name_lat,ARP_ODOO,00e3f3b73387,2026-08-29,high
persons,TNP-00074,family_name_lat,ARP_ODOO,00896d472c77,2026-08-29,high
persons,TNP-00074,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-aa0a3f76bf2c,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00075,name_ar,ARP_ODOO,7ad436406d94,2026-08-29,high
persons,TNP-00075,name_lat,ARP_ODOO,a194ed9a20f4,2026-08-29,high
persons,TNP-00075,given_name_ar,ARP_ODOO,00e3f3b73387,2026-08-29,high
persons,TNP-00075,family_name_ar,ARP_ODOO,870795859f49,2026-08-29,high
persons,TNP-00075,given_name_lat,ARP_ODOO,00e3f3b73387,2026-08-29,high
persons,TNP-00075,family_name_lat,ARP_ODOO,870795859f49,2026-08-29,high
persons,TNP-00075,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-99056af4406a,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00076,name_ar,ARP_ODOO,c4c49483cd9c,2026-08-29,high
persons,TNP-00076,name_lat,ARP_ODOO,203d530aba06,2026-08-29,high
persons,TNP-00076,given_name_ar,ARP_ODOO,488e55f86b36,2026-08-29,high
persons,TNP-00076,family_name_ar,ARP_ODOO,c4053abbc4fc,2026-08-29,high
persons,TNP-00076,given_name_lat,ARP_ODOO,488e55f86b36,2026-08-29,high
persons,TNP-00076,family_name_lat,ARP_ODOO,60dba85ac1b1,2026-08-29,high
persons,TNP-00076,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-4a817c605e32,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00077,name_ar,ARP_ODOO,c01d18e98f9b,2026-08-29,high
persons,TNP-00077,name_lat,ARP_ODOO,be17c0ef0fbd,2026-08-29,high
persons,TNP-00077,given_name_ar,ARP_ODOO,8f357f587f13,2026-08-29,high
persons,TNP-00077,family_name_ar,ARP_ODOO,2b1d018f2520,2026-08-29,high
persons,TNP-00077,given_name_lat,ARP_ODOO,8f357f587f13,2026-08-29,high
persons,TNP-00077,family_name_lat,ARP_ODOO,2b1d018f2520,2026-08-29,high
persons,TNP-00077,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-1268c9dfa9b5,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00078,name_ar,ARP_ODOO,6869a5a59b0c,2026-08-29,high
persons,TNP-00078,name_lat,ARP_ODOO,71a4bb005d78,2026-08-29,high
persons,TNP-00078,given_name_ar,ARP_ODOO,8f357f587f13,2026-08-29,high
persons,TNP-00078,family_name_ar,ARP_ODOO,79661762747c,2026-08-29,high
persons,TNP-00078,given_name_lat,ARP_ODOO,8f357f587f13,2026-08-29,high
persons,TNP-00078,family_name_lat,ARP_ODOO,79661762747c,2026-08-29,high
persons,TNP-00078,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-4bfcd7776b63,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00079,name_ar,ARP_ODOO,e0ec078d8661,2026-08-29,high
persons,TNP-00079,name_lat,ARP_ODOO,a8e1a1a44517,2026-08-29,high
persons,TNP-00079,given_name_ar,ARP_ODOO,0dfb6c1b4213,2026-08-29,high
persons,TNP-00079,family_name_ar,ARP_ODOO,d624cfd454ba,2026-08-29,high
persons,TNP-00079,given_name_lat,ARP_ODOO,0dfb6c1b4213,2026-08-29,high
persons,TNP-00079,family_name_lat,ARP_ODOO,d624cfd454ba,2026-08-29,high
persons,TNP-00079,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-a4e985ad2f5e,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00080,name_ar,ARP_ODOO,493de3412779,2026-08-29,high
persons,TNP-00080,name_lat,ARP_ODOO,6b78416b47f1,2026-08-29,high
persons,TNP-00080,given_name_ar,ARP_ODOO,f408a6ced304,2026-08-29,high
persons,TNP-00080,family_name_ar,ARP_ODOO,67fa0c2da18b,2026-08-29,high
persons,TNP-00080,given_name_lat,ARP_ODOO,c72120ecfbb4,2026-08-29,high
persons,TNP-00080,family_name_lat,ARP_ODOO,2c4469e0e486,2026-08-29,high
persons,TNP-00080,gender,ARP_ODOO,030ef4a52619,2026-08-29,high
mandates,TNM-9b11666304b2,assembly_id,ARP_ODOO,d82703518bea,2026-08-29,high
persons,TNP-00081,name_ar,ARP_ODOO,91ee75f25b00,2026-08-29,high
