layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,party_id,party_name,evidence
party_affiliations,TNP-00336,سميرة حميدة,ar,حميدة,HMD,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00336,سميرة حميدة,ar,حميدة,HMD,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00337,سميرة السايحي,ar,السايحي,SH,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00337,سميرة السايحي,ar,السايحي,SH,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00338,سميرة سميعي,ar,سميعي,SM,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00338,سميرة سميعي,ar,سميعي,SM,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00339,السيد فرجاني,ar,فرجاني,FRJN,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00339,السيد فرجاني,ar,فرجاني,FRJN,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00340,السيدة الونيسي,ar,الونيسي,NS,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00340,السيدة الونيسي,ar,الونيسي,NS,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00340,السيدة الونيسي,ar,الونيسي,NS,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00341,سيف الدين المرغني,ar,المرغني,MRVN,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00341,سيف الدين المرغني,ar,المرغني,MRVN,second_republic,كتلة حزب قلب تونس (2019),PTY-b4cc6c38811d,كتلة حزب قلب تونس (2019),bloc
party_affiliations,TNP-00342,سيف الدين مخلوف,ar,مخلوف,MXLF,second_republic,إئتلاف الكرامة,,إئتلاف الكرامة,list
party_affiliations,TNP-00342,سيف الدين مخلوف,ar,مخلوف,MXLF,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
party_affiliations,TNP-00343,سهام الشريقي,ar,الشريقي,SRK,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00343,سهام الشريقي,ar,الشريقي,SRK,second_republic,كتلة حزب قلب تونس (2019),PTY-b4cc6c38811d,كتلة حزب قلب تونس (2019),bloc
party_affiliations,TNP-00344,سفيان المخلوفي,ar,المخلوفي,MXLF,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00344,سفيان المخلوفي,ar,المخلوفي,MXLF,second_republic,حزب التيار الديمقراطي,,حزب التيار الديمقراطي,list
party_affiliations,TNP-00345,سفيان طوبال,ar,طوبال,TBL,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00345,سفيان طوبال,ar,طوبال,TBL,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00345,سفيان طوبال,ar,طوبال,TBL,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00345,سفيان طوبال,ar,طوبال,TBL,second_republic,كتلة حزب قلب تونس (2019),PTY-b4cc6c38811d,كتلة حزب قلب تونس (2019),bloc
party_affiliations,TNP-00346,سنية الخشين,ar,الخشين,XSN,second_republic,حركة تحيا تونس,,حركة تحيا تونس,list
party_affiliations,TNP-00346,سنية الخشين,ar,الخشين,XSN,second_republic,كتلة تحيا تونس (2019),PTY-e2dde8867b6c,كتلة تحيا تونس (2019),bloc
party_affiliations,TNP-00347,صهيب الوذان,ar,الوذان,DN,second_republic,حركة مشروع تونس,,حركة مشروع تونس,list
party_affiliations,TNP-00347,صهيب الوذان,ar,الوذان,DN,second_republic,كتلة الاصلاح (2019),PTY-8c13e5152d0f,كتلة الاصلاح (2019),bloc
party_affiliations,TNP-00348,سهير العسكري,ar,العسكري,SKR,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00348,سهير العسكري,ar,العسكري,SKR,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00349,طارق براهمي,ar,براهمي,BRHM,second_republic,حركة مشروع تونس,,حركة مشروع تونس,list
party_affiliations,TNP-00349,طارق براهمي,ar,براهمي,BRHM,second_republic,كتلة الاصلاح (2019),PTY-8c13e5152d0f,كتلة الاصلاح (2019),bloc
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,Union Patriotique Libre,PTY-9b0efa626777,Union Patriotique Libre,bloc
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,الإتحاد الوطني الحر,,الإتحاد الوطني الحر,list
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,القائمة المستقلة الرجوع الي الأصل,,القائمة المستقلة الرجوع الي الأصل,list
party_affiliations,TNP-00350,طارق فتيتي,ar,فتيتي,FT,second_republic,كتلة الاصلاح (2019),PTY-8c13e5152d0f,كتلة الاصلاح (2019),bloc
party_affiliations,TNP-00351,توفيق الزايري,ar,الزايري,ZR,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00351,توفيق الزايري,ar,الزايري,ZR,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00352,ثامر سعد,ar,سعد,SD,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00352,ثامر سعد,ar,سعد,SD,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00353,التومي الحمروني,ar,الحمروني,HMRN,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00353,التومي الحمروني,ar,الحمروني,HMRN,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00354,وفاء عطية,ar,عطية,T,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00354,وفاء عطية,ar,عطية,T,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00354,وفاء عطية,ar,عطية,T,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,Alliance nationale,PTY-7233741e1ec0,Alliance nationale,bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,Bloc Al Horra,PTY-cc0dd367425f,Bloc Al Horra,bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,Mouvement Nidaa Tounes,PTY-12c364be2b2b,Mouvement Nidaa Tounes,bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,الكتلة الوطنية (2020),PTY-4c282d241960,الكتلة الوطنية (2020),bloc
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,حركة تحيا تونس,,حركة تحيا تونس,list
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,حركة نداء تونس,,حركة نداء تونس,list
party_affiliations,TNP-00355,وليد الجلاد,ar,الجلاد,JLD,second_republic,كتلة تحيا تونس (2019),PTY-e2dde8867b6c,كتلة تحيا تونس (2019),bloc
party_affiliations,TNP-00356,وسام الشعري,ar,الشعري,SR,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00356,وسام الشعري,ar,الشعري,SR,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation|bloc
party_affiliations,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00358,ياسين العياري,ar,العياري,R,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00358,ياسين العياري,ar,العياري,R,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00358,ياسين العياري,ar,العياري,R,second_republic,قائمة أمل وعمل المستقلة,,قائمة أمل وعمل المستقلة,list
party_affiliations,TNP-00358,ياسين العياري,ar,العياري,R,second_republic,مستقل,,مستقل,list
party_affiliations,TNP-00359,يسري الدالي,ar,الدالي,DL,second_republic,إئتلاف الكرامة,,إئتلاف الكرامة,list
party_affiliations,TNP-00359,يسري الدالي,ar,الدالي,DL,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
party_affiliations,TNP-00360,زينب السفاري,ar,السفاري,SFR,second_republic,الحزب الدستوري الحر,,الحزب الدستوري الحر,list
party_affiliations,TNP-00360,زينب السفاري,ar,السفاري,SFR,second_republic,كتلة الحزب الدستوري الحر (2019),PTY-2e6681d42a4b,كتلة الحزب الدستوري الحر (2019),bloc
party_affiliations,TNP-00361,زينب براهمي,ar,براهمي,BRHM,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,bloc
party_affiliations,TNP-00361,زينب براهمي,ar,براهمي,BRHM,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00361,زينب براهمي,ar,براهمي,BRHM,second_republic,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00362,زياد الغناي,ar,الغناي,VN,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00362,زياد الغناي,ar,الغناي,VN,second_republic,حزب التيار الديمقراطي,,حزب التيار الديمقراطي,list
party_affiliations,TNP-00363,زياد الهاشمي,ar,الهاشمي,HSM,second_republic,إئتلاف الكرامة,,إئتلاف الكرامة,list
party_affiliations,TNP-00363,زياد الهاشمي,ar,الهاشمي,HSM,second_republic,كتلة ائتلاف الكرامة (2019),PTY-740db9d180c9,كتلة ائتلاف الكرامة (2019),bloc
party_affiliations,TNP-00364,زياد العذاري,ar,العذاري,DR,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00364,زياد العذاري,ar,العذاري,DR,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation
party_affiliations,TNP-00364,زياد العذاري,ar,العذاري,DR,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00364,زياد العذاري,ar,العذاري,DR,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00364,زياد العذاري,ar,العذاري,DR,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
party_affiliations,TNP-00365,زهير المغزاوي,ar,المغزاوي,MVZ,second_republic,Aucun bloc,PTY-820f1119d5ed,Aucun bloc,bloc
party_affiliations,TNP-00365,زهير المغزاوي,ar,المغزاوي,MVZ,second_republic,الكتلة الديمقراطية (2019),PTY-079b16e9b74d,الكتلة الديمقراطية (2019),bloc
party_affiliations,TNP-00365,زهير المغزاوي,ar,المغزاوي,MVZ,second_republic,حركة الشعب,,حركة الشعب,list
party_affiliations,TNP-00366,زهير مخلوف,ar,مخلوف,MXLF,second_republic,Indépendant,PTY-INDEPENDENT,Indépendant,bloc
party_affiliations,TNP-00366,زهير مخلوف,ar,مخلوف,MXLF,second_republic,حزب قلب تونس,,حزب قلب تونس,list
party_affiliations,TNP-00367,إبراهيم الحامدي,ar,الحامدي,HMD,transition,Fidélité à La Révolution,PTY-fe5731549756,Fidélité à La Révolution,bloc
party_affiliations,TNP-00367,إبراهيم الحامدي,ar,الحامدي,HMD,transition,La Voix du peuple de Tunisie,PTY-bbfe9bb6d793,La Voix du peuple de Tunisie,affiliation
party_affiliations,TNP-00367,إبراهيم الحامدي,ar,الحامدي,HMD,transition,Parti de la nation culturel et unioniste,PTY-bbfe9bb6d793,Parti de la nation culturel et unioniste,list
party_affiliations,TNP-00368,إبراهيم قصاص,ar,قصاص,KS,transition,Indépendant,PTY-INDEPENDENT,Indépendant,affiliation
party_affiliations,TNP-00368,إبراهيم قصاص,ar,قصاص,KS,transition,"Pétition populaire pour la liberté, la justice et le développement",PTY-INDEPENDENT,"Pétition populaire pour la liberté, la justice et le développement",list
party_affiliations,TNP-00368,إبراهيم قصاص,ar,قصاص,KS,transition,غير المنتمين إلى كتل,PTY-4784a167446a,غير المنتمين إلى كتل,bloc
party_affiliations,TNP-00369,أحمد المشرقي,ar,المشرقي,MSRK,second_republic,Mouvement Ennahdha,PTY-ENNAHDHA,Mouvement Ennahdha,affiliation|bloc
party_affiliations,TNP-00369,أحمد المشرقي,ar,المشرقي,MSRK,transition,Mouvement Nahdha,PTY-ENNAHDHA,Mouvement Nahdha,list
party_affiliations,TNP-00369,أحمد المشرقي,ar,المشرقي,MSRK,second_republic,حركة النهضة,,حركة النهضة,list
party_affiliations,TNP-00369,أحمد المشرقي,ar,المشرقي,MSRK,transition,كتلة حركة النهضة (2019),PTY-4559a54ac238,كتلة حركة النهضة (2019),bloc
